month,state,category,total_sales
2017-06,MG,electronics,308.09
2017-06,MG,fashio_female_clothing,64.9
2017-06,MG,fashion_bags_accessories,1503.17
2017-06,MG,fashion_shoes,157.51999999999998
2017-06,MG,fashion_sport,39.9
2017-06,MG,fixed_telephony,65.98
2017-06,MG,furniture_decor,1048.96
2017-06,MG,garden_tools,2252.48
2017-06,MG,health_beauty,5020.03
2017-06,MG,home_appliances,159.1
2017-06,MG,home_appliances_2,269.99
2017-06,MG,home_confort,358.9
2017-06,MG,home_construction,59.8
2017-06,MG,housewares,3807.87
2017-06,MG,luggage_accessories,1049.63
2017-06,MG,market_place,122.69999999999999
2017-06,MG,music,329.0
2017-06,MG,musical_instruments,135.8
2017-06,MG,office_furniture,1206.63
2017-06,MG,perfumery,2953.97
2017-06,MG,pet_shop,604.6
2017-06,MG,small_appliances,429.78
2017-06,MG,small_appliances_home_oven_and_coffee,71.9
2017-06,MG,sports_leisure,5132.42
2017-06,MG,stationery,108.9
2017-06,MG,telephony,605.66
2017-06,MG,toys,1770.22
2017-06,MG,watches_gifts,4212.5599999999995
2017-06,MS,bed_bath_table,180.7
2017-06,MS,computers_accessories,341.0
2017-06,MS,consoles_games,135.3
2017-06,MS,construction_tools_construction,39.92
2017-06,MS,cool_stuff,519.96
2017-06,MS,dvds_blu_ray,19.9
2017-06,MS,electronics,175.0
2017-06,MS,fashion_bags_accessories,99.8
2017-06,MS,furniture_decor,59.9
2017-06,MS,garden_tools,1529.0
2017-06,MS,health_beauty,338.79
2017-06,MS,home_appliances_2,189.9
2017-06,MS,housewares,203.87
2017-06,MS,perfumery,27.9
2017-06,MS,sports_leisure,177.3
2017-06,MS,toys,169.15
2017-06,MT,auto,1199.9
2017-06,MT,bed_bath_table,214.99
2017-06,MT,computers_accessories,39.9
2017-06,MT,cool_stuff,304.79
2017-06,MT,electronics,89.9
2017-06,MT,fashion_bags_accessories,34.9
2017-06,MT,garden_tools,112.0
2017-06,MT,home_appliances,26.15
2017-06,MT,home_appliances_2,205.99
2017-06,MT,luggage_accessories,259.99
2017-06,MT,office_furniture,79.99
2017-06,MT,perfumery,329.8
2017-06,MT,sports_leisure,178.45000000000002
2017-06,MT,telephony,60.980000000000004
2017-06,MT,toys,201.9
2017-06,MT,watches_gifts,947.9
2017-06,PA,computers_accessories,481.68
2017-06,PA,consoles_games,373.4
2017-06,PA,cool_stuff,369.89
2017-06,PA,fashion_male_clothing,129.99
2017-06,PA,furniture_decor,49.9
2017-06,PA,health_beauty,466.78999999999996
2017-06,PA,home_appliances,52.0
2017-06,PA,housewares,96.80000000000001
2017-06,PA,kitchen_dining_laundry_garden_furniture,48.9
2017-06,PA,luggage_accessories,434.23
2017-06,PA,market_place,79.9
2017-06,PA,perfumery,113.98
2017-06,PA,pet_shop,88.6
2017-06,PA,sports_leisure,792.2
2017-06,PA,telephony,500.93
2017-06,PA,toys,182.98000000000002
2017-06,PA,watches_gifts,1500.0
2017-06,PB,auto,270.0
2017-06,PB,baby,50.0
2017-06,PB,computers_accessories,299.72
2017-06,PB,cool_stuff,1198.0
2017-06,PB,fashion_bags_accessories,109.89000000000001
2017-06,PB,fashion_shoes,143.64
2017-06,PB,furniture_decor,294.9
2017-06,PB,garden_tools,1160.0
2017-06,PB,health_beauty,1658.0
2017-06,PB,housewares,73.0
2017-06,PB,perfumery,333.88
2017-06,PB,sports_leisure,451.0
2017-06,PB,telephony,198.99
2017-06,PB,toys,52.9
2017-06,PE,auto,35.0
2017-06,PE,baby,79.8
2017-06,PE,bed_bath_table,463.40000000000003
2017-06,PE,books_technical,65.9
2017-06,PE,computers_accessories,179.8
2017-06,PE,cool_stuff,584.5
2017-06,PE,electronics,39.0
2017-06,PE,fashion_bags_accessories,49.9
2017-06,PE,fashion_shoes,71.82
2017-06,PE,food,149.9
2017-06,PE,furniture_decor,119.80000000000001
2017-06,PE,garden_tools,89.0
2017-06,PE,health_beauty,1805.94
2017-06,PE,housewares,119.8
2017-06,PE,office_furniture,279.59000000000003
2017-06,PE,perfumery,1117.3899999999999
2017-06,PE,sports_leisure,59.99
2017-06,PE,tablets_printing_image,99.0
2017-06,PE,telephony,98.99000000000001
2017-06,PE,toys,376.75
2017-06,PE,watches_gifts,300.81
2017-06,PI,auto,241.1
2017-06,PI,baby,79.9
2017-06,PI,cool_stuff,219.99
2017-06,PI,electronics,129.9
2017-06,PI,health_beauty,109.0
2017-06,PI,housewares,159.9
2017-06,PI,luggage_accessories,131.9
2017-06,PI,musical_instruments,419.9
2017-06,PI,perfumery,96.0
2017-06,PI,pet_shop,120.0
2017-06,PI,sports_leisure,159.99
2017-06,PI,toys,139.99
2017-06,PI,watches_gifts,139.9
2017-06,PR,agro_industry_and_commerce,1390.0
2017-06,PR,auto,838.5
2017-06,PR,baby,167.07
2017-06,PR,bed_bath_table,2232.03
2017-06,PR,books_general_interest,297.7
2017-06,PR,computers_accessories,1113.24
2017-06,PR,cool_stuff,1323.45
2017-06,PR,electronics,70.6
2017-06,PR,fashio_female_clothing,89.9
2017-06,PR,fashion_bags_accessories,79.9
2017-06,PR,furniture_decor,1129.92
2017-06,PR,garden_tools,303.78999999999996
2017-06,PR,health_beauty,2072.46
2017-06,PR,home_appliances,98.69999999999999
2017-06,PR,home_comfort_2,12.9
2017-06,PR,home_construction,595.0
2017-06,PR,housewares,1273.04
2017-06,PR,industry_commerce_and_business,145.97
2017-06,PR,luggage_accessories,229.0
2017-06,PR,market_place,109.9
2017-06,PR,music,329.0
2017-06,PR,office_furniture,479.9
2017-06,PR,perfumery,720.9399999999999
2017-06,PR,pet_shop,119.99
2017-06,PR,signaling_and_security,134.0
2017-06,PR,small_appliances,845.0
2017-06,PR,sports_leisure,1980.3200000000002
2017-06,PR,stationery,188.9
2017-06,PR,telephony,580.85
2017-06,PR,toys,491.49
2017-06,PR,watches_gifts,1837.77
2017-06,RJ,air_conditioning,1138.75
2017-06,RJ,audio,269.0
2017-06,RJ,auto,3036.39
2017-06,RJ,baby,998.75
2017-06,RJ,bed_bath_table,4562.9800000000005
2017-06,RJ,books_general_interest,72.4
2017-06,RJ,christmas_supplies,124.9
2017-06,RJ,computers_accessories,4656.82
2017-06,RJ,consoles_games,1854.35
2017-06,RJ,construction_tools_construction,216.69
2017-06,RJ,cool_stuff,3551.83
2017-06,RJ,costruction_tools_garden,194.9
2017-06,RJ,dvds_blu_ray,69.99
2017-06,RJ,electronics,310.3
2017-06,RJ,fashion_bags_accessories,726.6899999999999
2017-06,RJ,fashion_shoes,191.42
2017-06,RJ,fixed_telephony,385.26
2017-06,RJ,food_drink,37.5
2017-06,RJ,furniture_bedroom,219.0
2017-06,RJ,furniture_decor,1760.5
2017-06,RJ,furniture_living_room,379.94
2017-06,RJ,garden_tools,1337.62
2017-06,RJ,health_beauty,3636.68
2017-06,RJ,home_appliances,266.9
2017-06,RJ,home_confort,383.8
2017-06,RJ,housewares,2946.31
2017-06,RJ,industry_commerce_and_business,131.0
2017-06,RJ,luggage_accessories,1328.9499999999998
2017-06,RJ,market_place,205.39999999999998
2017-06,RJ,musical_instruments,419.9
2017-06,RJ,office_furniture,1127.7
2017-06,RJ,perfumery,2652.39
2017-06,RJ,pet_shop,713.16
2017-06,RJ,signaling_and_security,139.9
2017-06,RJ,small_appliances,179.4
2017-06,RJ,sports_leisure,5814.6
2017-06,RJ,stationery,791.59
2017-06,RJ,tablets_printing_image,198.0
2017-06,RJ,telephony,561.18
2017-06,RJ,toys,2698.52
2017-06,RJ,watches_gifts,4955.58
2017-06,RN,baby,149.9
2017-06,RN,furniture_decor,198.0
2017-06,RN,health_beauty,59.99
2017-06,RN,housewares,118.49
2017-06,RN,perfumery,454.89
2017-06,RN,small_appliances,311.96999999999997
2017-06,RN,sports_leisure,99.7
2017-06,RN,telephony,16.5
2017-06,RO,art,48.65
2017-06,RO,computers_accessories,55.8
2017-06,RO,furniture_decor,96.8
2017-06,RO,health_beauty,359.99
2017-06,RO,luggage_accessories,539.8
2017-06,RO,sports_leisure,730.89
2017-06,RO,toys,349.99
2017-06,RO,watches_gifts,68.9
2017-06,RR,computers_accessories,31.9
2017-06,RR,furniture_decor,45.0
2017-06,RR,telephony,16.5
2017-06,RS,air_conditioning,25.99
2017-06,RS,audio,358.0
2017-06,RS,auto,908.6600000000001
2017-06,RS,baby,720.5
2017-06,RS,bed_bath_table,2422.8
2017-06,RS,books_general_interest,429.7
2017-06,RS,computers_accessories,2937.74
2017-06,RS,consoles_games,967.0
2017-06,RS,cool_stuff,2094.98
2017-06,RS,electronics,79.0
2017-06,RS,fashion_bags_accessories,379.96
2017-06,RS,fashion_male_clothing,49.9
2017-06,RS,fashion_sport,24.99
2017-06,RS,fixed_telephony,118.96000000000001
2017-06,RS,furniture_decor,1872.32
2017-06,RS,garden_tools,584.6
2017-06,RS,health_beauty,1400.79
2017-06,RS,home_appliances,233.75
2017-06,RS,home_construction,1228.5
2017-06,RS,housewares,1638.59
2017-06,RS,luggage_accessories,260.6
2017-06,RS,market_place,189.9
2017-06,RS,office_furniture,339.98
2017-06,RS,perfumery,771.78
2017-06,RS,pet_shop,692.78
2017-06,RS,small_appliances,103.99
2017-06,RS,sports_leisure,1734.31
2017-06,RS,stationery,49.9
2017-06,RS,telephony,308.21
2017-06,RS,toys,857.38
2017-06,RS,watches_gifts,540.42
2017-06,SC,auto,802.88
2017-06,SC,baby,713.9
2017-06,SC,bed_bath_table,1747.68
2017-06,SC,books_general_interest,115.0
2017-06,SC,christmas_supplies,59.8
2017-06,SC,computers_accessories,1893.55
2017-06,SC,cool_stuff,1929.58
2017-06,SC,electronics,153.89
2017-06,SC,fashion_bags_accessories,179.75
2017-06,SC,furniture_decor,655.78
2017-06,SC,furniture_living_room,295.8
2017-06,SC,garden_tools,380.88
2017-06,SC,health_beauty,410.99
2017-06,SC,home_appliances,78.0
2017-06,SC,housewares,761.54
2017-06,SC,luggage_accessories,259.9
2017-06,SC,musical_instruments,690.0
2017-06,SC,office_furniture,396.97
2017-06,SC,perfumery,612.8000000000001
2017-06,SC,pet_shop,187.99
2017-06,SC,small_appliances,319.0
2017-06,SC,sports_leisure,402.66999999999996
2017-06,SC,stationery,99.0
2017-06,SC,telephony,140.78
2017-06,SC,toys,565.79
2017-06,SC,watches_gifts,1176.8
2017-06,SE,auto,78.0
2017-06,SE,bed_bath_table,205.0
2017-06,SE,books_general_interest,135.0
2017-06,SE,garden_tools,148.5
2017-06,SE,health_beauty,313.99
2017-06,SE,perfumery,307.82
2017-06,SE,toys,268.2
2017-06,SP,air_conditioning,819.75
2017-06,SP,art,399.05
2017-06,SP,audio,522.0
2017-06,SP,auto,18155.97
2017-06,SP,baby,3759.01
2017-06,SP,bed_bath_table,17985.08
2017-06,SP,books_general_interest,282.58
2017-06,SP,cine_photo,79.0
2017-06,SP,computers_accessories,12938.48
2017-06,SP,consoles_games,1490.68
2017-06,SP,cool_stuff,15345.48
2017-06,SP,costruction_tools_garden,39.99
2017-06,SP,drinks,49.99
2017-06,SP,dvds_blu_ray,19.9
2017-06,SP,electronics,443.46
2017-06,SP,fashion_bags_accessories,3230.26
2017-06,SP,fashion_childrens_clothes,110.0
2017-06,SP,fashion_male_clothing,180.1
2017-06,SP,fashion_shoes,1226.3999999999999
2017-06,SP,fashion_sport,430.6
2017-06,SP,fixed_telephony,233.49
2017-06,SP,food_drink,19.9
2017-06,SP,furniture_bedroom,89.99
2017-06,SP,furniture_decor,8697.16
2017-06,SP,furniture_living_room,823.64
2017-06,SP,garden_tools,6078.94
2017-06,SP,health_beauty,10323.52
2017-06,SP,home_appliances,1134.59
2017-06,SP,home_appliances_2,845.99
2017-06,SP,home_confort,5303.49
2017-06,SP,home_construction,109.0
2017-06,SP,housewares,10680.1
2017-06,SP,kitchen_dining_laundry_garden_furniture,326.8
2017-06,SP,luggage_accessories,2922.66
2017-06,SP,market_place,551.15
2017-06,SP,music,408.9
2017-06,SP,musical_instruments,1987.76
2017-06,SP,office_furniture,2116.69
2017-06,SP,perfumery,11260.27
2017-06,SP,pet_shop,3155.09
2017-06,SP,small_appliances,4516.65
2017-06,SP,sports_leisure,12679.37
2017-06,SP,stationery,1327.18
2017-06,SP,tablets_printing_image,495.0
2017-06,SP,telephony,2523.28
2017-06,SP,toys,5186.21
2017-06,SP,watches_gifts,11741.51
2017-06,TO,baby,219.99
2017-06,TO,computers_accessories,2779.49
2017-06,TO,cool_stuff,572.0
2017-06,TO,housewares,59.8
2017-06,TO,sports_leisure,96.8
2017-06,TO,toys,149.0
2017-07,AC,baby,119.9
2017-07,AC,computers_accessories,31.9
2017-07,AC,luggage_accessories,300.0
2017-07,AC,perfumery,56.99
2017-07,AC,toys,109.9
2017-07,AL,audio,229.99
2017-07,AL,bed_bath_table,510.99
2017-07,AL,consoles_games,39.9
2017-07,AL,electronics,18.9
2017-07,AL,fashion_shoes,71.82
2017-07,AL,furniture_decor,99.9
2017-07,AL,health_beauty,172.98000000000002
2017-07,AL,luggage_accessories,395.56
2017-07,AL,pet_shop,249.9
2017-07,AL,sports_leisure,115.0
2017-07,AL,toys,113.9
2017-07,AL,watches_gifts,317.25
2017-07,AM,bed_bath_table,144.8
2017-07,AM,computers_accessories,315.0
2017-07,AM,sports_leisure,111.8
2017-07,AM,telephony,189.9
2017-07,AP,health_beauty,259.9
2017-07,BA,auto,280.3
2017-07,BA,baby,587.69
2017-07,BA,bed_bath_table,2212.91
2017-07,BA,christmas_supplies,6.19
2017-07,BA,computers_accessories,579.17
2017-07,BA,consoles_games,388.92
2017-07,BA,cool_stuff,919.26
2017-07,BA,electronics,542.4
2017-07,BA,fashion_bags_accessories,308.19
2017-07,BA,fixed_telephony,19.99
2017-07,BA,furniture_bedroom,259.0
2017-07,BA,furniture_decor,1493.9
2017-07,BA,furniture_living_room,329.9
2017-07,BA,garden_tools,686.8399999999999
2017-07,BA,health_beauty,2741.0899999999997
2017-07,BA,home_appliances,107.9
2017-07,BA,home_appliances_2,159.0
2017-07,BA,home_confort,179.8
2017-07,BA,housewares,247.8
2017-07,BA,musical_instruments,369.8
2017-07,BA,office_furniture,1341.31
2017-07,BA,perfumery,364.94
2017-07,BA,pet_shop,497.19
2017-07,BA,small_appliances,556.88
2017-07,BA,sports_leisure,1922.25
2017-07,BA,stationery,160.99
2017-07,BA,telephony,549.14
2017-07,BA,toys,243.9
2017-07,BA,watches_gifts,2098.83
2017-07,CE,auto,255.54000000000002
2017-07,CE,baby,100.0
2017-07,CE,bed_bath_table,881.15
2017-07,CE,computers_accessories,96.42999999999999
2017-07,CE,cool_stuff,594.6800000000001
2017-07,CE,electronics,450.0
2017-07,CE,fashion_bags_accessories,49.9
2017-07,CE,fixed_telephony,37.8
2017-07,CE,furniture_decor,49.9
2017-07,CE,garden_tools,324.3
2017-07,CE,health_beauty,2286.42
2017-07,CE,home_confort,89.9
2017-07,CE,housewares,69.9
2017-07,CE,luggage_accessories,174.33
2017-07,CE,office_furniture,402.97
2017-07,CE,perfumery,212.98000000000002
2017-07,CE,pet_shop,240.0
2017-07,CE,sports_leisure,267.49
2017-07,CE,telephony,39.99
2017-07,CE,toys,1375.74
2017-07,DF,art,239.9
2017-07,DF,auto,487.71000000000004
2017-07,DF,baby,1200.46
2017-07,DF,bed_bath_table,646.35
2017-07,DF,computers_accessories,1162.96
2017-07,DF,cool_stuff,621.89
2017-07,DF,fashio_female_clothing,129.9
2017-07,DF,fashion_bags_accessories,143.7
2017-07,DF,furniture_decor,696.6899999999999
2017-07,DF,furniture_living_room,114.97
2017-07,DF,garden_tools,1164.6
2017-07,DF,health_beauty,856.5500000000001
2017-07,DF,home_appliances,19.95
2017-07,DF,housewares,435.09000000000003
2017-07,DF,office_furniture,613.0899999999999
2017-07,DF,perfumery,279.18
2017-07,DF,small_appliances,451.8
2017-07,DF,sports_leisure,416.7
2017-07,DF,stationery,39.9
2017-07,DF,telephony,72.89
2017-07,DF,toys,547.59
2017-07,DF,watches_gifts,496.25
2017-07,ES,auto,127.75
2017-07,ES,bed_bath_table,1175.29
2017-07,ES,computers_accessories,461.48
2017-07,ES,consoles_games,19.9
2017-07,ES,cool_stuff,164.9
2017-07,ES,electronics,415.9
2017-07,ES,fashion_bags_accessories,49.99
2017-07,ES,fashion_shoes,199.7
2017-07,ES,furniture_decor,190.76999999999998
2017-07,ES,garden_tools,181.7
2017-07,ES,health_beauty,342.69000000000005
2017-07,ES,home_appliances,187.9
2017-07,ES,home_confort,179.8
2017-07,ES,housewares,488.36
2017-07,ES,luggage_accessories,114.9
2017-07,ES,musical_instruments,157.8
2017-07,ES,perfumery,169.79000000000002
2017-07,ES,pet_shop,61.8
2017-07,ES,signaling_and_security,268.0
2017-07,ES,small_appliances,59.85
2017-07,ES,sports_leisure,617.6800000000001
2017-07,ES,stationery,216.9
2017-07,ES,telephony,588.97
2017-07,ES,toys,418.7
2017-07,ES,watches_gifts,606.98
2017-07,GO,baby,120.0
2017-07,GO,bed_bath_table,1727.22
2017-07,GO,books_general_interest,244.8
2017-07,GO,computers_accessories,771.99
2017-07,GO,consoles_games,19.9
2017-07,GO,construction_tools_lights,360.0
2017-07,GO,cool_stuff,398.89
2017-07,GO,fashion_bags_accessories,99.98
2017-07,GO,furniture_decor,457.79
2017-07,GO,furniture_living_room,409.79999999999995
2017-07,GO,garden_tools,59.9
2017-07,GO,health_beauty,357.29
2017-07,GO,home_confort,89.9
2017-07,GO,housewares,177.04000000000002
2017-07,GO,luggage_accessories,106.9
2017-07,GO,market_place,35.9
2017-07,GO,office_furniture,119.99
2017-07,GO,perfumery,439.9
2017-07,GO,pet_shop,403.7
2017-07,GO,sports_leisure,665.8199999999999
2017-07,GO,stationery,353.0
2017-07,GO,telephony,400.73
2017-07,GO,toys,443.75
2017-07,GO,watches_gifts,914.0
2017-07,MA,auto,149.0
2017-07,MA,baby,826.03
2017-07,MA,bed_bath_table,52.11
2017-07,MA,books_general_interest,115.0
2017-07,MA,computers_accessories,856.19
2017-07,MA,cool_stuff,603.88
2017-07,MA,electronics,90.99
2017-07,MA,fashion_bags_accessories,219.89000000000001
2017-07,MA,furniture_decor,152.9
2017-07,MA,garden_tools,229.0
2017-07,MA,health_beauty,369.9
2017-07,MA,luggage_accessories,174.33
2017-07,MA,market_place,149.99
2017-07,MA,musical_instruments,1122.0
2017-07,MA,office_furniture,379.98
2017-07,MA,perfumery,585.25
2017-07,MA,sports_leisure,65.8
2017-07,MA,stationery,164.9
2017-07,MA,telephony,52.39
2017-07,MA,toys,129.8
2017-07,MA,watches_gifts,49.0
2017-07,MG,art,110.0
2017-07,MG,arts_and_craftmanship,129.9
2017-07,MG,audio,98.0
2017-07,MG,auto,1385.05
2017-07,MG,baby,1235.53
2017-07,MG,bed_bath_table,10871.82
2017-07,MG,books_general_interest,184.8
2017-07,MG,computers_accessories,3227.69
2017-07,MG,consoles_games,203.7
2017-07,MG,construction_tools_construction,99.99
2017-07,MG,cool_stuff,5646.0199999999995
2017-07,MG,drinks,99.98
2017-07,MG,electronics,1124.33
2017-07,MG,fashion_bags_accessories,516.49
2017-07,MG,fashion_male_clothing,139.9
2017-07,MG,fashion_shoes,327.44
2017-07,MG,fashion_underwear_beach,155.0
2017-07,MG,food,94.0
2017-07,MG,furniture_decor,2962.65
2017-07,MG,furniture_living_room,889.48
2017-07,MG,garden_tools,2276.4
2017-07,MG,health_beauty,3728.89
2017-07,MG,home_appliances,934.3
2017-07,MG,home_comfort_2,12.9
2017-07,MG,home_confort,1147.0
2017-07,MG,housewares,2601.25
2017-07,MG,kitchen_dining_laundry_garden_furniture,191.8
2017-07,MG,la_cuisine,258.0
2017-07,MG,luggage_accessories,883.0
2017-07,MG,market_place,180.0
2017-07,MG,musical_instruments,327.0
2017-07,MG,office_furniture,1173.66
2017-07,MG,perfumery,1536.88
2017-07,MG,pet_shop,676.77
2017-07,MG,small_appliances,646.87
2017-07,MG,sports_leisure,3301.62
2017-07,MG,stationery,700.6
2017-07,MG,telephony,941.5799999999999
2017-07,MG,toys,2744.84
2017-07,MG,watches_gifts,3531.09
2017-07,MS,baby,50.0
2017-07,MS,bed_bath_table,874.6800000000001
2017-07,MS,computers_accessories,294.99
2017-07,MS,cool_stuff,99.99
2017-07,MS,fashion_shoes,157.9
2017-07,MS,furniture_decor,91.7
2017-07,MS,garden_tools,1339.9
2017-07,MS,health_beauty,269.88
2017-07,MS,housewares,36.9
2017-07,MS,luggage_accessories,206.8
2017-07,MS,small_appliances,16.99
2017-07,MS,sports_leisure,408.6
2017-07,MS,toys,149.0
2017-07,MT,baby,174.9
2017-07,MT,bed_bath_table,584.6
2017-07,MT,computers_accessories,169.99
2017-07,MT,consoles_games,275.99
2017-07,MT,food,149.9
2017-07,MT,furniture_decor,523.97
2017-07,MT,garden_tools,224.0
2017-07,MT,health_beauty,3568.84
2017-07,MT,home_appliances,254.05
2017-07,MT,market_place,62.8
2017-07,MT,pet_shop,29.9
2017-07,MT,sports_leisure,156.9
2017-07,MT,stationery,163.8
2017-07,MT,telephony,176.88
2017-07,MT,watches_gifts,4016.96
2017-07,PA,auto,149.9
2017-07,PA,bed_bath_table,202.9
2017-07,PA,computers_accessories,541.28
2017-07,PA,consoles_games,8.99
2017-07,PA,cool_stuff,159.99
2017-07,PA,electronics,154.9
2017-07,PA,fashion_bags_accessories,219.8
2017-07,PA,garden_tools,384.2
2017-07,PA,health_beauty,652.97
2017-07,PA,housewares,44.9
2017-07,PA,office_furniture,379.84000000000003
2017-07,PA,perfumery,390.0
2017-07,PA,sports_leisure,539.28
2017-07,PA,stationery,139.0
2017-07,PA,telephony,104.97
2017-07,PA,toys,586.99
2017-07,PA,watches_gifts,1058.0
2017-07,PB,auto,155.9
2017-07,PB,bed_bath_table,448.8
2017-07,PB,computers_accessories,1510.5300000000002
2017-07,PB,cool_stuff,323.70000000000005
2017-07,PB,electronics,65.0
2017-07,PB,furniture_decor,89.69999999999999
2017-07,PB,garden_tools,69.0
2017-07,PB,health_beauty,196.0
